qa_id,method,question,article_id,relevant_chunk_ids,retrieved_chunk_ids,latency_ms,recall@1,hit@1,recall@5,hit@5,recall@10,hit@10,mrr@10,ndcg@10
148770_5,dense,Đúng hay sai: Tòa tháp trong dự án Da Nang Downtown sẽ là công trình cao nhất Việt Nam khi hoàn thành?,148770,"[""148770_structured_0000""]","[""148770_structured_0000"", ""149777_structured_0000"", ""149950_structured_0001"", ""1199_structured_0002"", ""149950_structured_0000"", ""239308_structured_0000"", ""378_structured_0001"", ""149777_structured_0001"", ""1649_structured_0001"", ""149366_structured_0002"", ""149950_structured_0002"", ""1649_structured_0002"", ""150302_structured_0001"", ""153214_structured_0000"", ""152233_structured_0001"", ""148824_structured_0003"", ""151247_structured_0000"", ""1199_structured_0001"", ""150302_structured_0000"", ""149230_structured_0000"", ""78047_structured_0000"", ""148763_structured_0000"", ""152128_structured_0001"", ""1199_structured_0000"", ""42228_structured_0000"", ""107676_structured_0001"", ""1649_structured_0000"", ""149616_structured_0001"", ""65400_structured_0000"", ""788_structured_0001"", ""151666_structured_0002"", ""149321_structured_0002"", ""107257_structured_0001"", ""184986_structured_0001"", ""197180_structured_0001"", ""151247_structured_0001"", ""105571_structured_0004"", ""151158_structured_0001"", ""139511_structured_0000"", ""151039_structured_0001"", ""104706_structured_0005"", ""107258_structured_0002"", ""149311_structured_0002"", ""193_structured_0000"", ""523_structured_0001"", ""149616_structured_0000"", ""194271_structured_0001"", ""361_structured_0000"", ""149339_structured_0000"", ""149366_structured_0000""]",13709.1896,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
148770_5,hybrid,Đúng hay sai: Tòa tháp trong dự án Da Nang Downtown sẽ là công trình cao nhất Việt Nam khi hoàn thành?,148770,"[""148770_structured_0000""]","[""148770_structured_0000"", ""1199_structured_0002"", ""149950_structured_0001"", ""1649_structured_0002"", ""149950_structured_0002"", ""1649_structured_0001"", ""378_structured_0001"", ""149950_structured_0000"", ""1199_structured_0001"", ""1649_structured_0000"", ""239308_structured_0000"", ""149321_structured_0002"", ""1199_structured_0000"", ""78047_structured_0000"", ""42228_structured_0000"", ""149777_structured_0000"", ""149028_structured_0002"", ""149777_structured_0001"", ""106030_structured_0003"", ""149366_structured_0002"", ""106030_structured_0004"", ""150302_structured_0001"", ""153214_structured_0000"", ""98071_structured_0000"", ""152233_structured_0001"", ""261517_structured_0000"", ""148824_structured_0003"", ""149028_structured_0001"", ""151247_structured_0000"", ""42228_structured_0001"", ""1204_structured_0000"", ""1122_structured_0000"", ""150302_structured_0000"", ""149230_structured_0000"", ""154926_structured_0000"", ""148763_structured_0000"", ""378_structured_0000"", ""152128_structured_0001"", ""149387_structured_0000"", ""107676_structured_0001"", ""42228_structured_0002"", ""149616_structured_0001"", ""154701_structured_0001"", ""65400_structured_0000"", ""74945_structured_0000"", ""77316_structured_0002"", ""788_structured_0001"", ""105515_structured_0000"", ""151666_structured_0002"", ""149321_structured_0001""]",13549.9153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
95886_1,bm25,Dương Minh Hải là học sinh lớp 12 của trường THPT nào?,95886,"[""95886_structured_0000""]","[""95886_structured_0000"", ""97395_structured_0000"", ""96845_structured_0000"", ""98690_structured_0000"", ""96845_structured_0003"", ""99067_structured_0000"", ""178842_structured_0000"", ""99632_structured_0001"", ""178415_structured_0000"", ""4005_structured_0002"", ""99632_structured_0002"", ""95257_structured_0000"", ""174553_structured_0000"", ""97614_structured_0000"", ""97395_structured_0002"", ""176388_structured_0002"", ""179085_structured_0000"", ""98690_structured_0002"", ""95813_structured_0000"", ""96845_structured_0002"", ""4554_structured_0001"", ""99611_structured_0000"", ""5424_structured_0000"", ""97395_structured_0001"", ""3146_structured_0000"", ""102981_structured_0001"", ""5132_structured_0000"", ""176353_structured_0000"", ""102186_structured_0000"", ""5081_structured_0000"", ""103500_structured_0000"", ""99781_structured_0000"", ""99067_structured_0001"", ""96872_structured_0002"", ""178303_structured_0001"", ""94729_structured_0003"", ""101713_structured_0000"", ""99632_structured_0000"", ""95680_structured_0001"", ""178303_structured_0000"", ""94803_structured_0000"", ""99099_structured_0003"", ""102981_structured_0002"", ""176353_structured_0001"", ""103812_structured_0001"", ""2703_structured_0000"", ""178896_structured_0001"", ""5448_structured_0000"", ""3837_structured_0000"", ""95138_structured_0001""]",131.1625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
95886_1,dense,Dương Minh Hải là học sinh lớp 12 của trường THPT nào?,95886,"[""95886_structured_0000""]","[""172049_structured_0001"", ""98585_structured_0000"", ""95346_structured_0001"", ""172049_structured_0000"", ""98585_structured_0001"", ""98585_structured_0002"", ""5081_structured_0000"", ""99785_structured_0003"", ""176388_structured_0001"", ""99785_structured_0004"", ""102222_structured_0001"", ""103500_structured_0000"", ""165244_structured_0000"", ""99632_structured_0002"", ""165244_structured_0001"", ""95257_structured_0001"", ""174553_structured_0000"", ""96749_structured_0000"", ""103025_structured_0001"", ""179162_structured_0000"", ""103500_structured_0002"", ""176388_structured_0000"", ""176388_structured_0002"", ""102186_structured_0000"", ""102222_structured_0000"", ""99785_structured_0000"", ""175692_structured_0002"", ""175898_structured_0000"", ""179162_structured_0001"", ""99781_structured_0001"", ""96845_structured_0003"", ""103684_structured_0001"", ""5905_structured_0002"", ""95886_structured_0000"", ""176388_structured_0003"", ""99632_structured_0000"", ""99785_structured_0001"", ""96537_structured_0001"", ""98359_structured_0000"", ""103025_structured_0002"", ""98359_structured_0001"", ""175599_structured_0001"", ""103237_structured_0001"", ""100917_structured_0000"", ""5081_structured_0001"", ""101740_structured_0000"", ""7349_structured_0004"", ""5893_structured_0002"", ""97395_structured_0000"", ""102489_structured_0000""]",13396.5534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95886_1,hybrid,Dương Minh Hải là học sinh lớp 12 của trường THPT nào?,95886,"[""95886_structured_0000""]","[""99632_structured_0002"", ""95886_structured_0000"", ""174553_structured_0000"", ""96845_structured_0003"", ""5081_structured_0000"", ""97395_structured_0000"", ""176388_structured_0002"", ""103500_structured_0000"", ""102186_structured_0000"", ""99632_structured_0000"", ""172049_structured_0001"", ""98585_structured_0000"", ""95346_structured_0001"", ""96845_structured_0000"", ""172049_structured_0000"", ""98690_structured_0000"", ""98585_structured_0001"", ""98585_structured_0002"", ""99067_structured_0000"", ""178842_structured_0000"", ""99632_structured_0001"", ""99785_structured_0003"", ""176388_structured_0001"", ""178415_structured_0000"", ""4005_structured_0002"", ""99785_structured_0004"", ""102222_structured_0001"", ""95257_structured_0000"", ""165244_structured_0000"", ""97614_structured_0000"", ""165244_structured_0001"", ""97395_structured_0002"", ""95257_structured_0001"", ""179085_structured_0000"", ""96749_structured_0000"", ""98690_structured_0002"", ""103025_structured_0001"", ""95813_structured_0000"", ""179162_structured_0000"", ""96845_structured_0002"", ""103500_structured_0002"", ""4554_structured_0001"", ""176388_structured_0000"", ""99611_structured_0000"", ""5424_structured_0000"", ""97395_structured_0001"", ""102222_structured_0000"", ""3146_structured_0000"", ""102981_structured_0001"", ""99785_structured_0000""]",13494.0377,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575
95886_2,bm25,Chương trình tư vấn truyền hình trực tuyến của Báo Thanh Niên về chọn ngành đăng ký xét tuyển diễn ra với những nội dung chính nào?,95886,"[""95886_structured_0000""]","[""103465_structured_0000"", ""94973_structured_0000"", ""103521_structured_0000"", ""102479_structured_0000"", ""102742_structured_0000"", ""102603_structured_0000"", ""102573_structured_0001"", ""102573_structured_0000"", ""102573_structured_0002"", ""103927_structured_0000"", ""102479_structured_0005"", ""102742_structured_0003"", ""102479_structured_0004"", ""95284_structured_0000"", ""94913_structured_0002"", ""95284_structured_0001"", ""102742_structured_0002"", ""102479_structured_0006"", ""95298_structured_0000"", ""95298_structured_0001"", ""103139_structured_0000"", ""94913_structured_0001"", ""103751_structured_0000"", ""102742_structured_0004"", ""94729_structured_0000"", ""102479_structured_0003"", ""95381_structured_0002"", ""95257_structured_0000"", ""95886_structured_0000"", ""103465_structured_0001"", ""3395_structured_0000"", ""102479_structured_0001"", ""3285_structured_0000"", ""94973_structured_0001"", ""99703_structured_0001"", ""95693_structured_0000"", ""102603_structured_0001"", ""4554_structured_0002"", ""3395_structured_0001"", ""3146_structured_0002"", ""103047_structured_0000"", ""99308_structured_0000"", ""179667_structured_0001"", ""103139_structured_0001"", ""102479_structured_0002"", ""3422_structured_0000"", ""143697_structured_0000"", ""99632_structured_0000"", ""94913_structured_0000"", ""102742_structured_0001""]",268.7583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95886_2,dense,Chương trình tư vấn truyền hình trực tuyến của Báo Thanh Niên về chọn ngành đăng ký xét tuyển diễn ra với những nội dung chính nào?,95886,"[""95886_structured_0000""]","[""94973_structured_0000"", ""103521_structured_0000"", ""103465_structured_0000"", ""102742_structured_0000"", ""95284_structured_0001"", ""94913_structured_0000"", ""102742_structured_0004"", ""94913_structured_0002"", ""102573_structured_0000"", ""95257_structured_0001"", ""102742_structured_0001"", ""101740_structured_0000"", ""94913_structured_0001"", ""102573_structured_0001"", ""102573_structured_0002"", ""4738_structured_0001"", ""95257_structured_0000"", ""98836_structured_0000"", ""95693_structured_0000"", ""102603_structured_0000"", ""97173_structured_0000"", ""103465_structured_0001"", ""102742_structured_0002"", ""94788_structured_0000"", ""94973_structured_0001"", ""102742_structured_0003"", ""95284_structured_0000"", ""95886_structured_0000"", ""95804_structured_0000"", ""99016_structured_0000"", ""94729_structured_0000"", ""4738_structured_0003"", ""99630_structured_0000"", ""94973_structured_0002"", ""103927_structured_0000"", ""101740_structured_0001"", ""95414_structured_0001"", ""94973_structured_0003"", ""3940_structured_0002"", ""95804_structured_0001"", ""94973_structured_0005"", ""102486_structured_0001"", ""99308_structured_0001"", ""3395_structured_0000"", ""95057_structured_0000"", ""4738_structured_0002"", ""79021_structured_0001"", ""102486_structured_0002"", ""98645_structured_0000"", ""102479_structured_0005""]",13424.9287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95886_2,hybrid,Chương trình tư vấn truyền hình trực tuyến của Báo Thanh Niên về chọn ngành đăng ký xét tuyển diễn ra với những nội dung chính nào?,95886,"[""95886_structured_0000""]","[""94973_structured_0000"", ""103465_structured_0000"", ""103521_structured_0000"", ""102742_structured_0000"", ""102573_structured_0000"", ""95284_structured_0001"", ""102573_structured_0001"", ""94913_structured_0002"", ""102573_structured_0002"", ""102603_structured_0000"", ""102742_structured_0004"", ""94913_structured_0001"", ""102742_structured_0003"", ""102742_structured_0002"", ""95284_structured_0000"", ""103927_structured_0000"", ""95257_structured_0000"", ""94913_structured_0000"", ""103465_structured_0001"", ""102479_structured_0005"", ""102742_structured_0001"", ""95693_structured_0000"", ""94729_structured_0000"", ""95886_structured_0000"", ""94973_structured_0001"", ""3395_structured_0000"", ""102479_structured_0000"", ""95257_structured_0001"", ""101740_structured_0000"", ""102479_structured_0004"", ""4738_structured_0001"", ""102479_structured_0006"", ""98836_structured_0000"", ""95298_structured_0000"", ""95298_structured_0001"", ""103139_structured_0000"", ""97173_structured_0000"", ""103751_structured_0000"", ""94788_structured_0000"", ""102479_structured_0003"", ""95381_structured_0002"", ""95804_structured_0000"", ""99016_structured_0000"", ""102479_structured_0001"", ""4738_structured_0003"", ""3285_structured_0000"", ""99630_structured_0000"", ""94973_structured_0002"", ""99703_structured_0001"", ""101740_structured_0001""]",13415.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95886_3,bm25,Vì sao ngành quản lý tài nguyên và môi trường dù không phải ngành 'hot' nhưng vẫn có cơ hội việc làm tốt sau khi tốt nghiệp?,95886,"[""95886_structured_0001""]","[""95886_structured_0000"", ""95886_structured_0001"", ""102742_structured_0003"", ""95298_structured_0000"", ""94973_structured_0003"", ""102479_structured_0004"", ""175543_structured_0000"", ""102742_structured_0004"", ""96165_structured_0002"", ""102486_structured_0002"", ""102742_structured_0002"", ""103751_structured_0001"", ""103927_structured_0003"", ""177358_structured_0000"", ""151193_structured_0000"", ""95490_structured_0000"", ""102479_structured_0005"", ""102603_structured_0003"", ""100866_structured_0000"", ""94973_structured_0004"", ""102742_structured_0001"", ""96252_structured_0000"", ""180510_structured_0002"", ""103047_structured_0001"", ""95202_structured_0001"", ""180525_structured_0001"", ""95298_structured_0001"", ""103927_structured_0004"", ""98585_structured_0002"", ""102479_structured_0002"", ""94973_structured_0002"", ""178498_structured_0001"", ""97239_structured_0003"", ""96165_structured_0001"", ""94973_structured_0005"", ""95393_structured_0001"", ""3359_structured_0001"", ""102486_structured_0003"", ""43564_structured_0003"", ""94973_structured_0001"", ""94684_structured_0000"", ""3559_structured_0000"", ""180510_structured_0005"", ""196460_structured_0002"", ""151184_structured_0001"", ""6223_structured_0004"", ""180525_structured_0000"", ""102479_structured_0003"", ""96165_structured_0003"", ""4118_structured_0002""]",264.5807,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575
95886_3,dense,Vì sao ngành quản lý tài nguyên và môi trường dù không phải ngành 'hot' nhưng vẫn có cơ hội việc làm tốt sau khi tốt nghiệp?,95886,"[""95886_structured_0001""]","[""95886_structured_0000"", ""102742_structured_0003"", ""95886_structured_0001"", ""102742_structured_0002"", ""102742_structured_0004"", ""103751_structured_0001"", ""95490_structured_0000"", ""103139_structured_0000"", ""102486_structured_0002"", ""102742_structured_0001"", ""180510_structured_0001"", ""103751_structured_0000"", ""175543_structured_0000"", ""42347_structured_0004"", ""42347_structured_0003"", ""103751_structured_0002"", ""103465_structured_0000"", ""95490_structured_0001"", ""94973_structured_0003"", ""94788_structured_0001"", ""3559_structured_0003"", ""180510_structured_0005"", ""172958_structured_0001"", ""100866_structured_0000"", ""180525_structured_0001"", ""103139_structured_0001"", ""103139_structured_0002"", ""43393_structured_0004"", ""97239_structured_0002"", ""42347_structured_0001"", ""172958_structured_0000"", ""179574_structured_0000"", ""103465_structured_0001"", ""96717_structured_0000"", ""42347_structured_0000"", ""102742_structured_0000"", ""4938_structured_0001"", ""95298_structured_0000"", ""43393_structured_0001"", ""95393_structured_0001"", ""94788_structured_0002"", ""4738_structured_0002"", ""102486_structured_0001"", ""3559_structured_0002"", ""95298_structured_0001"", ""46726_structured_0000"", ""103139_structured_0004"", ""172958_structured_0002"", ""103139_structured_0003"", ""103521_structured_0000""]",12906.6522,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5
