id,article_id,question,qa_type,answerable,question_words,question_chars,answer_words,num_source_articles
cross_111170_112943_113142_2,"[113142, 111170, 112943]","Sắp xếp theo thời gian diễn biến giá vàng thế giới và các yếu tố tác động chính từ tháng 6.2023 đến tháng 4.2025 dựa trên cả ba bài báo. Yếu tố nào khiến vàng giảm, yếu tố nào khiến vàng tăng trong từng giai đoạn?",timeline,True,46,213,122,3
cross_26262_26490_26742_1,"[26490, 26742, 26262]","Theo pháp luật Việt Nam, một người chỉ có tên mẹ trên giấy khai sinh muốn bổ sung tên cha cần thực hiện thủ tục gì, và trong trường hợp cặp đôi đồng tính nam nhận con nuôi thì giấy khai sinh của con có thể ghi tên cả hai người cha không?",multi_doc_comparison,True,53,237,142,2
cross_26262_26490_26742_2,"[26490, 26742, 26262]","Nếu một cặp đôi đồng tính nam nhận con nuôi (đứng tên một người cha) rồi sau đó hai người chia tay, người không đứng tên trên giấy khai sinh có được pháp luật bảo đảm quyền thăm nom con tương tự như trường hợp ly hôn thông thường không?",multi_doc_comparison,False,50,236,0,3
cross_203950_204862_27254_1,"[27254, 203950, 204862]",So sánh kết quả xử lý kháng cáo xin giảm nhẹ hình phạt tại phiên phúc thẩm giữa vụ án Nguyễn Võ Quỳnh Trang (dì ghẻ hành hạ bé gái) và vụ án Trần Huy (giết hàng xóm do hiểu nhầm bị chế giễu). Hai bị cáo này có điểm gì chung trong việc kháng cáo và kết quả phúc thẩm khác nhau ra sao?,multi_doc_comparison,True,65,283,130,2
cross_203950_204862_27254_2,"[27254, 203950, 204862]","Trong ba vụ án (Alibaba - Nguyễn Thái Luyện, dì ghẻ hành hạ bé gái - Nguyễn Võ Quỳnh Trang, và giết hàng xóm - Trần Huy), vụ nào có số tiền bồi thường dân sự lớn nhất và tổng số nạn nhân/bị hại nhiều nhất? Mức bồi thường cụ thể của từng vụ là bao nhiêu?",multi_doc_comparison,False,57,253,0,3
cross_213660_213662_29758_1,"[29758, 213662, 213660]",Khuyến cáo về mốc tuổi và tần suất tầm soát bệnh cho nam giới trong bài về u xơ tuyến tiền liệt khác gì so với khuyến cáo tầm soát ung thư phổi cho người có tiền sử hút thuốc lá?,multi_doc_comparison,True,41,178,188,2
cross_213660_213662_29758_2,"[29758, 213662, 213660]","Từ ba bài báo, hãy dựng lại mốc thời gian đầy đủ theo ngày tháng của từng ca bệnh nam giới: từ lúc khởi phát triệu chứng, nhập viện, phẫu thuật cho đến ngày xuất viện, và cho biết ca nào có tổng thời gian điều trị dài nhất?",timeline,False,49,223,0,3
cross_117298_206710_27606_1,"[117298, 206710, 27606]","Ba bài báo dẫn lời ba chuyên gia y học cổ truyền khác nhau về giảm béo bằng cấy chỉ, cách dùng mỡ lợn và ăn uống cho chức năng sinh dục nam. Điểm chung trong khuyến nghị của họ là gì, và mỗi người đưa ra chỉ dẫn cụ thể nào?",multi_doc_comparison,True,52,223,195,3
cross_117298_206710_27606_2,"[117298, 206710, 27606]","Với người thừa cân muốn giảm béo, hai bài báo về cấy chỉ Catgut và về cách dùng mỡ lợn có cho biết nếu vừa cấy chỉ vừa giảm tỷ lệ mỡ lợn trong bữa ăn thì tốc độ giảm cân tăng thêm bao nhiêu kg mỗi tháng không?",multi_doc_comparison,False,49,209,0,2
cross_216978_217241_218337_1,"[216978, 217241, 218337]",So sánh chiến thuật phối hợp UAV của Nga và Ukraine trong việc tấn công phương tiện bọc thép đối phương dựa trên các trận đánh được ghi nhận?,multi_doc_comparison,True,29,141,126,2
cross_216978_217241_218337_2,"[216978, 217241, 218337]",Biện pháp ngụy trang xe tăng thành ngôi nhà của Ukraine có hiệu quả như thế nào trước chiến thuật trinh sát và tấn công bằng UAV FPV mà Nga đang sử dụng ở tiền tuyến Donetsk?,multi_doc_comparison,False,37,174,0,2
cross_122101_122838_32239_1,"[122838, 32239, 122101]","So sánh sự thay đổi trong hỗ trợ quân sự phương Tây cho Ukraine qua ba giai đoạn được phản ánh trong ba bài báo: từ giai đoạn phương Tây bắt đầu viện trợ xe tăng và thảo luận huấn luyện phi công (bài 122101), đến giai đoạn Ukraine tự sản xuất UAV tấn công sâu vào lãnh thổ Nga (bài 122838), rồi đến giai đoạn Mỹ cắt viện trợ và gây áp lực ngừng bắn (bài 32239). Những thay đổi này tương ứng với cục diện chiến trường như thế nào ở mỗi thời điểm?",multi_doc_comparison,True,96,445,181,3
cross_122101_122838_32239_2,"[122838, 32239, 122101]","Từ ba bài báo, hãy phân tích trình tự suy yếu dần của vị thế Ukraine từ khi được phương Tây hỗ trợ mạnh mẽ đến khi mất lá bài mặc cả quan trọng nhất. Yếu tố nào từ phía phương Tây đã đóng vai trò quyết định trong sự suy yếu đó, và phản ứng của các lãnh đạo châu Âu ra sao trước sự thay đổi chiến lược của Mỹ?",timeline,False,72,308,0,3
cross_124343_219980_37407_1,"[124343, 37407, 219980]","Ai là người đã nộp đơn khiếu nại vụ việc nhập tịch của Malaysia lên FIFA, và thông tin này được các bên liên quan xác nhận như thế nào?",multi_doc_comparison,True,30,135,98,3
cross_124343_219980_37407_2,"[124343, 37407, 219980]","Trình tự thời gian các sự kiện liên quan đến án phạt của FIFA, kháng cáo lên CAS, và kế hoạch nhập tịch lần 2 của Malaysia diễn ra như thế nào?",timeline,True,32,143,111,2
cross_237171_45707_46577_1,"[45707, 46577, 237171]","So sánh cách các lực lượng chức năng ứng phó với sạt lở tại Đà Nẵng (xã Trà Leng và khu chung cư Hòa Khánh) và tại Nghệ An (xã Nhôn Mai): có điểm gì giống và khác nhau về quy mô di dời dân, lực lượng tham gia và biện pháp hỗ trợ người dân?",multi_doc_comparison,True,56,239,163,3
cross_237171_45707_46577_2,"[45707, 46577, 237171]","Xét cả ba sự kiện thiên tai ở Đà Nẵng (xã Trà Leng ngày 26-10, khu chung cư Hòa Khánh ngày 3-11) và ở Nghệ An (xã Nhôn Mai ngày 22-7), tổng số người thiệt mạng và mất tích được xác nhận chính thức tại các vụ sạt lở này là bao nhiêu?",multi_doc_comparison,False,53,232,0,3
cross_137481_244028_246551_1,"[246551, 244028, 137481]","Trong các vụ việc giao thông xảy ra tại TP.HCM và các tỉnh lân cận được đề cập, vụ nào đối tượng gây ra sự cố đã bỏ trốn khỏi hiện trường và công an phải truy tìm, và kết quả xử lý của từng vụ khác nhau như thế nào?",multi_doc_comparison,True,51,215,127,3
cross_137481_244028_246551_2,"[246551, 244028, 137481]","Sắp xếp theo thứ tự thời gian các sự cố giao thông được đề cập trong ba bài báo, hậu quả nặng nhất về người xảy ra ở thời điểm nào và nguyên nhân trực tiếp là gì?",timeline,True,38,162,149,3
cross_147107_147549_147580_1,"[147580, 147107, 147549]",So sánh mức xử phạt hành chính đối với tài xế ô tô vi phạm trong trường hợp quay đầu xe nơi có biển cấm và trường hợp không chấp hành hiệu lệnh vạch kẻ đường (dừng xe trên vạch mắt võng). Mức phạt nào nặng hơn và hình phạt bổ sung khác nhau thế nào?,multi_doc_comparison,True,56,249,149,2
cross_147107_147549_147580_2,"[147580, 147107, 147549]","Sắp xếp theo thứ tự thời gian ba vụ việc vi phạm/sự cố giao thông tại Hà Nội được ghi nhận từ camera hành trình trong các bài báo. Trong ba vụ này, vụ nào có thể bị xử phạt nặng nhất nếu cơ quan chức năng vào cuộc?",timeline,False,49,214,143,3
cross_146069_247725_247856_1,"[247725, 146069, 247856]",Chiến lược thiết kế ngoại thất hướng tới dòng S-Class của Mercedes được thể hiện như thế nào trên mẫu EQS 2025 và E-Class L 2024 tại Trung Quốc? Điểm chung và khác biệt giữa hai cách tiếp cận này là gì?,multi_doc_comparison,True,42,202,162,2
cross_146069_247725_247856_2,"[247725, 146069, 247856]","So sánh mức độ mất giá sau 1 năm sử dụng của Mercedes EQS tại Mỹ, Mercedes C-Class tại Việt Nam và Mercedes E-Class L 2024 tại Trung Quốc, mẫu xe nào giữ giá tốt nhất?",multi_doc_comparison,False,36,167,0,3
cross_260130_69211_69638_1,"[260130, 69211, 69638]",So sánh cách thức nhận thưởng và thái độ của người trúng xổ số ở Mỹ (bang Missouri) với người phụ nữ bán rau muống trúng số ở Việt Nam: họ có điểm chung gì về phản ứng và dự định sử dụng tiền thưởng?,multi_doc_comparison,True,45,199,123,2
cross_260130_69211_69638_2,"[260130, 69211, 69638]","Trong ba sự kiện xổ số được đề cập (Powerball ở Mỹ ngày 6/9, Power 6/55 Vietlott ngày 14/10, và xổ số miền Nam ngày 9/7), tổng giá trị giải thưởng mà những người trúng số thực tế nhận được (sau thuế) cộng lại là bao nhiêu?",multi_doc_comparison,False,47,222,0,3
cross_258128_67168_68175_1,"[67168, 68175, 258128]","So sánh tinh thần và mục đích của việc đi chùa cầu bình an trong đại lễ Phật đản tại TP.HCM với đại lễ cầu quốc thái dân an trên đỉnh núi Bà Đen: hai sự kiện có điểm chung và khác biệt gì về quy mô, nghi thức và thông điệp?",multi_doc_comparison,True,52,223,169,2
cross_258128_67168_68175_2,"[67168, 68175, 258128]","Quan điểm sống tự lập, tự quyết định cuộc đời mình của cụ bà Thái Tú Cầm khi chọn ở khách sạn có điểm gì tương đồng hoặc khác biệt so với tinh thần cầu nguyện bình an của người dân đi chùa trong đại lễ Phật đản tại TP.HCM, xét về cách mỗi người tìm kiếm sự an lạc trong cuộc sống?",multi_doc_comparison,False,63,280,0,2
