id,qa_type,question,question_words,question_chars,answer_words,num_source_articles,answerable,missing_source_id,keyword_who,keyword_when,keyword_where,keyword_how_many,keyword_why,keyword_what
6798_3,comparison,"Theo bài báo, cơ chế tiền kiểm và hậu kiểm trong việc phổ biến sản phẩm âm nhạc có sự khác biệt cơ bản nào về mặt kiểm soát nội dung?",31,133,47,1,True,False,False,False,False,False,False,False
6798_4,entity_role,"Theo nhạc sĩ Trầm Tích, nghệ sĩ cần nhận thức rõ điều gì để cân bằng giữa quyền lợi cá nhân và ảnh hưởng xã hội?",26,112,39,1,True,False,False,False,False,False,False,True
6798_5,unanswerable,"Bộ Văn hóa, Thể thao và Du lịch đã áp dụng mức xử phạt hành chính cụ thể là bao nhiêu tiền đối với các nghệ sĩ có sản phẩm âm nhạc lệch chuẩn bị gỡ bỏ thời gian qua?",40,165,0,1,False,False,False,False,False,True,False,False
147505_1,factoid,Vụ việc ô tô phóng ngược chiều trên cao tốc xảy ra vào thời gian và địa điểm cụ thể nào?,21,88,24,1,True,False,False,False,False,False,False,False
147505_2,event_summary,Đoạn video lan truyền trên mạng xã hội ghi lại tình huống giao thông nguy hiểm nào khiến dư luận bức xúc?,22,105,39,1,True,False,False,False,False,False,False,False
147505_3,comparison,Mức phạt tiền đối với lỗi đi ngược chiều trên đường cao tốc theo Nghị định 168/2024/NĐ-CP có gì thay đổi so với quy định trước đây?,27,131,20,1,True,False,False,False,False,False,False,False
147505_4,cause_effect,Hành vi lái xe của tài xế ô tô Hyundai đã gây ra hệ quả trực tiếp gì cho các phương tiện lưu thông cùng chiều trên cao tốc?,29,123,31,1,True,False,False,False,False,False,False,False
147505_5,unanswerable,Biển số xe của chiếc ô tô Hyundai màu trắng vi phạm luật giao thông trong đoạn video là gì và danh tính tài xế hiện đã được cơ quan chức năng xác định chưa?,35,156,0,1,False,False,False,False,False,False,False,True
45200_1,factoid,Tổng trọng lượng của 676 con rắn hổ mang bị lực lượng chức năng phát hiện và bắt giữ là bao nhiêu?,22,98,1,1,True,False,False,False,False,True,False,False
45200_2,event_summary,Sự kiện chính được đề cập trong bài báo về số lượng lớn rắn hổ mang bị bắt giữ tại Quảng Trị là gì?,24,99,46,1,True,False,False,False,False,True,False,True
45200_3,entity_role,Bà H.T.N. đóng vai trò gì trong vụ vận chuyển 676 con rắn hổ mang bị lực lượng chức năng phát hiện?,22,99,25,1,True,False,False,False,False,False,False,False
45200_4,cause_effect,Hậu quả của việc bà H.T.N. thuê người vận chuyển số rắn hổ mang từ Lào về Việt Nam theo đường tiểu ngạch là gì?,25,111,25,1,True,False,False,False,False,False,False,True
45200_5,unanswerable,Bà H.T.N. đã phải đối mặt với mức án phạt cụ thể nào sau khi bị lực lượng chức năng bắt giữ vì vận chuyển trái phép 676 con rắn hổ mang?,32,136,0,1,False,False,False,False,False,False,False,False
179745_1,factoid,Kỳ thi đánh giá tư duy năm 2024 của Đại học Bách khoa Hà Nội gồm bao nhiêu đợt thi và thời lượng của phần thi Tư duy Đọc hiểu là bao nhiêu phút?,34,144,17,1,True,False,False,False,False,True,False,False
179745_2,event_summary,Sự kiện chính được thông báo trong bài báo là gì và hình thức tổ chức kỳ thi đánh giá tư duy năm 2024 có điểm gì nổi bật?,29,121,61,1,True,False,False,False,False,False,False,True
179745_3,cause_effect,Tại sao kỳ thi đánh giá tư duy không đòi hỏi thí sinh phải dành nhiều thời gian ôn luyện và điều này ảnh hưởng thế nào đến quá trình học tập của học sinh?,35,154,48,1,True,False,False,False,False,False,True,False
179745_4,entity_role,Giấy chứng nhận kết quả kỳ thi đánh giá tư duy do Đại học Bách khoa Hà Nội cấp đóng vai trò gì đối với thí sinh và các cơ sở giáo dục đại học?,35,142,55,1,True,False,False,False,False,False,False,False
179745_5,unanswerable,Tỷ lệ thí sinh đỗ vào các ngành Y dược và Tài chính Ngân hàng thông qua kỳ thi đánh giá tư duy năm 2024 là bao nhiêu phần trăm?,30,127,0,1,False,False,False,False,False,True,False,False
cross_149321_152478_701_1,multi_doc_comparison,So sánh sức khỏe của lực lượng môi giới và số lượng doanh nghiệp bất động sản giữa giai đoạn nửa đầu năm 2023 với giai đoạn đầu và nửa đầu năm 2024 theo các báo cáo được nêu?,39,174,243,3,True,False,False,False,False,True,False,False
cross_149321_152478_701_2,timeline,"Xét theo trình tự thời gian từ quý 1/2023 (khi thị trường được ví như 'người sắp chết đuối'), qua đầu năm 2024, nửa đầu năm 2024 và các mốc vận hành dự án Crystal Holidays Harbour Vân Đồn (quý III/2025, đầu 2026, đầu 2027), đến thời điểm dự án khánh thành thì tỉ lệ hấp thụ toàn thị trường và số lượng môi giới bất động sản sẽ phục hồi về mức bao nhiêu phần trăm so với cuối năm 2022?",82,384,0,3,False,False,False,False,False,True,False,False
cross_149561_152434_152829_1,multi_doc_comparison,"Dựa trên thông tin từ cả ba bài báo, hãy so sánh phân khúc sản phẩm, mức vốn đầu tư khởi điểm và đối tượng khách hàng mục tiêu của ba dự án: New Orchard tại Sông Công (Thái Nguyên), Vinhomes Ocean Park 2 tại khu đông Hà Nội, và Benhill tại Bình Dương. Điểm khác biệt cơ bản trong chiến lược đầu tư mà mỗi dự án hướng tới là gì?",72,327,164,3,True,False,False,False,False,False,False,True
cross_149561_152434_152829_2,timeline,"Dựa trên thông tin từ ba bài báo, hãy sắp xếp các mốc thời gian quan trọng về tiến độ xây dựng, bàn giao và vận hành tiện ích của các dự án bất động sản được nhắc tới theo trình tự thời gian từ sớm nhất đến muộn nhất.",50,217,0,3,False,False,False,False,False,False,False,False
cross_75830_76614_77248_1,multi_doc_comparison,"So sánh trải nghiệm nghỉ dưỡng biển tại Phú Quốc (Việt Nam), đảo Phú Quý (Việt Nam) và Okinawa (Nhật Bản) về mức độ tiện nghi và loại hình lưu trú được đề cập trong các bài viết?",38,178,130,3,True,False,False,False,False,False,False,False
cross_75830_76614_77248_2,multi_doc_comparison,"Trong ba điểm đến biển được giới thiệu (Phú Quốc, đảo Phú Quý, Okinawa), điểm nào có chi phí vé máy bay hoặc phương tiện di chuyển từ TP.HCM rẻ nhất và mất ít thời gian nhất?",37,174,0,3,False,False,False,False,False,False,False,False
cross_155378_75382_75435_1,multi_doc_comparison,So sánh cơ chế xếp hạng của TasteAtlas trong danh sách 100 món thịt heo ngon nhất thế giới với danh sách đặc sản đứng đầu mà chuyên trang này công bố: hai bảng xếp hạng dựa trên tiêu chí đánh giá giống hay khác nhau?,46,216,87,2,True,False,False,False,False,False,False,False
cross_155378_75382_75435_2,multi_doc_comparison,"Trong các món Việt Nam được TasteAtlas vinh danh ở cả danh sách món thịt heo ngon nhất và danh sách đặc sản đứng đầu, món bún chả Hà Nội được xếp ở vị trí nào trên hai bảng xếp hạng đó?",42,185,0,3,False,False,False,False,False,False,False,False
cross_102990_180340_3861_1,multi_doc_comparison,So sánh cách thức đăng ký nguyện vọng lớp 10 chuyên và tích hợp tại TP.HCM giữa kỳ thi năm 2023 và năm học 2024-2025: có những thay đổi gì về số nguyện vọng được đăng ký và việc tuyển sinh lớp tích hợp tại các trường chuyên?,48,224,116,2,True,False,False,False,False,False,False,False
cross_102990_180340_3861_2,multi_doc_comparison,Tỷ lệ trúng tuyển vào trường công lập của kỳ thi lớp 10 TP.HCM năm 2023 so với năm 2025 thay đổi như thế nào?,25,109,0,2,False,False,False,False,False,False,False,False
cross_98051_98968_99113_1,timeline,"Nếu đặt cạnh nhau lịch tiếp nhận học sinh chuyển trường của Q.Tân Phú và lịch hoàn tất tuyển sinh đầu cấp của quận 1, trình tự các mốc thời gian trong năm diễn ra như thế nào và mỗi mốc do cấp nào (trường hay phòng GD-ĐT) chịu trách nhiệm?",51,239,318,2,True,False,False,False,False,False,False,False
cross_98051_98968_99113_2,multi_doc_comparison,"Q.Tân Phú và quận 1 đã áp dụng bản đồ GIS cùng chủ trương 'không cứng nhắc nghiêm cấm tuyển sinh trái tuyến ngoài quận' của lãnh đạo Sở GD-ĐT TP.HCM ở mức độ nào, và số học sinh trái tuyến/chuyển trường thực tế được hai quận tiếp nhận là bao nhiêu?",52,248,0,3,False,False,False,False,False,True,False,False
cross_164345_169966_93133_1,multi_doc_comparison,"So sánh cách tiếp cận nguồn cảm hứng thiết kế giữa K CLOSET, Maison Denude và các bộ sưu tập trong show diễn có Á hậu Thảo Nhi Lê: mỗi thương hiệu/nhà thiết kế lấy cảm hứng từ đâu và thể hiện thông điệp gì qua sản phẩm?",48,219,140,3,True,False,False,False,False,False,False,False
cross_164345_169966_93133_2,multi_doc_comparison,"Trong quy trình từ thiết kế đến trình diễn, K CLOSET và Maison Denude có sử dụng bao nhiêu nhân sự trực tiếp tham gia khâu sản xuất mỗi bộ sưu tập, và chi phí sản xuất trung bình của mỗi thiết kế là bao nhiêu?",46,209,0,2,False,False,False,False,False,True,False,False
cross_157260_80401_82503_1,multi_doc_comparison,So sánh hình tượng người cha đơn thân 'gà trống nuôi con' trong phim 'Cha tôi người ở lại' và phim 'Đi giữa trời rực rỡ': hai nhân vật ông bố này có điểm gì giống và khác nhau về hoàn cảnh cũng như mối quan hệ với con cái?,50,222,130,2,True,False,False,False,False,False,False,False
cross_157260_80401_82503_2,multi_doc_comparison,"Trong ba bộ phim 'Cha tôi người ở lại', 'Đi giữa trời rực rỡ' và 'Không ngại cưới chỉ cần một lý do', bộ phim nào có rating cao nhất khi phát sóng trên VTV và mức chênh lệch cụ thể là bao nhiêu?",44,194,0,3,False,False,False,False,False,True,False,False
cross_188055_54620_63909_1,multi_doc_comparison,So sánh những thay đổi về thiết kế cụm camera phía sau của iPhone 17 Pro được đề cập trong hai bài viết về iPhone 17 — có điểm nào thống nhất và điểm nào khác biệt giữa các nguồn tin?,41,183,135,2,True,False,False,False,False,False,False,False
cross_188055_54620_63909_2,timeline,"Từ thời điểm iPhone 14 series gặp tình trạng cung vượt cầu tại Việt Nam đến khi iPhone 17 Pro dự kiến ra mắt, Apple đã có những bước tiến công nghệ camera cụ thể nào về độ phân giải camera trước và camera tele so với iPhone 14 Pro Max, và mức giá dự kiến của iPhone 17 Pro tại Việt Nam là bao nhiêu?",66,299,0,3,False,False,False,False,False,True,False,False
cross_17668_183018_183778_1,multi_doc_comparison,"Dựa trên thông tin từ cả ba bài báo, hãy so sánh trọng tâm và đối tượng hướng đến của các giải pháp chuyển đổi số được đề cập, từ hạ tầng đám mây của doanh nghiệp viễn thông đến các mô hình chính quyền và kinh tế số tại địa phương?",52,231,136,3,True,False,False,False,False,False,False,False
cross_17668_183018_183778_2,timeline,"Trình bày dòng thời gian chi tiết và liên tục về các giai đoạn mở rộng hạ tầng, triển khai dịch vụ số hóa từ khi bắt đầu khởi xướng đến khi đạt được các chứng chỉ ISO, chỉ số DTI hoặc tỷ lệ phủ sóng cụ thể của CMC Telecom, tỉnh Hải Dương và huyện Vân Đồn?",58,255,0,3,False,False,False,False,False,False,False,False
cross_191273_194908_194960_1,multi_doc_comparison,"Dựa vào các bài báo, hãy so sánh sự thay đổi về mức giá vàng miếng SJC trong nước và giá vàng thế giới, cũng như kỳ vọng của các chuyên gia về xu hướng giá vàng giữa giai đoạn tháng 6 và tháng 2/2025?",45,200,99,3,True,False,False,False,False,False,False,False
cross_191273_194908_194960_2,timeline,"Trình tự thời gian chi tiết các lần điều chỉnh giá vàng trong phiên giao dịch của cả vàng miếng SJC và vàng nhẫn SJC, Doji từ các phiên ngày 10/6, 19/6 đến ngày 11/2/2025 được ghi nhận như thế nào?",41,197,0,3,False,False,False,False,False,False,False,False
cross_111170_112943_113142_1,multi_doc_comparison,So sánh mức chênh lệch giữa giá vàng SJC trong nước và giá vàng thế giới quy đổi vào tháng 9.2023 với mức chênh lệch vào tháng 4.2025. Xu hướng chênh lệch này thay đổi như thế nào?,38,180,81,2,True,False,False,False,False,False,False,False
cross_111170_112943_113142_2,timeline,"Sắp xếp theo thời gian diễn biến giá vàng thế giới và các yếu tố tác động chính từ tháng 6.2023 đến tháng 4.2025 dựa trên cả ba bài báo. Yếu tố nào khiến vàng giảm, yếu tố nào khiến vàng tăng trong từng giai đoạn?",46,213,122,3,True,False,False,False,False,False,False,False
cross_26262_26490_26742_1,multi_doc_comparison,"Theo pháp luật Việt Nam, một người chỉ có tên mẹ trên giấy khai sinh muốn bổ sung tên cha cần thực hiện thủ tục gì, và trong trường hợp cặp đôi đồng tính nam nhận con nuôi thì giấy khai sinh của con có thể ghi tên cả hai người cha không?",53,237,142,2,True,False,False,False,False,False,False,False
cross_26262_26490_26742_2,multi_doc_comparison,"Nếu một cặp đôi đồng tính nam nhận con nuôi (đứng tên một người cha) rồi sau đó hai người chia tay, người không đứng tên trên giấy khai sinh có được pháp luật bảo đảm quyền thăm nom con tương tự như trường hợp ly hôn thông thường không?",50,236,0,3,False,False,False,False,False,False,False,False
cross_203950_204862_27254_1,multi_doc_comparison,So sánh kết quả xử lý kháng cáo xin giảm nhẹ hình phạt tại phiên phúc thẩm giữa vụ án Nguyễn Võ Quỳnh Trang (dì ghẻ hành hạ bé gái) và vụ án Trần Huy (giết hàng xóm do hiểu nhầm bị chế giễu). Hai bị cáo này có điểm gì chung trong việc kháng cáo và kết quả phúc thẩm khác nhau ra sao?,65,283,130,2,True,False,False,False,False,False,False,False
cross_203950_204862_27254_2,multi_doc_comparison,"Trong ba vụ án (Alibaba - Nguyễn Thái Luyện, dì ghẻ hành hạ bé gái - Nguyễn Võ Quỳnh Trang, và giết hàng xóm - Trần Huy), vụ nào có số tiền bồi thường dân sự lớn nhất và tổng số nạn nhân/bị hại nhiều nhất? Mức bồi thường cụ thể của từng vụ là bao nhiêu?",57,253,0,3,False,False,False,False,False,True,False,False
cross_213660_213662_29758_1,multi_doc_comparison,Khuyến cáo về mốc tuổi và tần suất tầm soát bệnh cho nam giới trong bài về u xơ tuyến tiền liệt khác gì so với khuyến cáo tầm soát ung thư phổi cho người có tiền sử hút thuốc lá?,41,178,188,2,True,False,False,False,False,False,False,False
cross_213660_213662_29758_2,timeline,"Từ ba bài báo, hãy dựng lại mốc thời gian đầy đủ theo ngày tháng của từng ca bệnh nam giới: từ lúc khởi phát triệu chứng, nhập viện, phẫu thuật cho đến ngày xuất viện, và cho biết ca nào có tổng thời gian điều trị dài nhất?",49,223,0,3,False,False,False,False,False,False,False,False
cross_117298_206710_27606_1,multi_doc_comparison,"Ba bài báo dẫn lời ba chuyên gia y học cổ truyền khác nhau về giảm béo bằng cấy chỉ, cách dùng mỡ lợn và ăn uống cho chức năng sinh dục nam. Điểm chung trong khuyến nghị của họ là gì, và mỗi người đưa ra chỉ dẫn cụ thể nào?",52,223,195,3,True,False,False,False,False,False,False,True
cross_117298_206710_27606_2,multi_doc_comparison,"Với người thừa cân muốn giảm béo, hai bài báo về cấy chỉ Catgut và về cách dùng mỡ lợn có cho biết nếu vừa cấy chỉ vừa giảm tỷ lệ mỡ lợn trong bữa ăn thì tốc độ giảm cân tăng thêm bao nhiêu kg mỗi tháng không?",49,209,0,2,False,False,False,False,False,True,False,False
cross_216978_217241_218337_1,multi_doc_comparison,So sánh chiến thuật phối hợp UAV của Nga và Ukraine trong việc tấn công phương tiện bọc thép đối phương dựa trên các trận đánh được ghi nhận?,29,141,126,2,True,False,False,False,False,False,False,False
cross_216978_217241_218337_2,multi_doc_comparison,Biện pháp ngụy trang xe tăng thành ngôi nhà của Ukraine có hiệu quả như thế nào trước chiến thuật trinh sát và tấn công bằng UAV FPV mà Nga đang sử dụng ở tiền tuyến Donetsk?,37,174,0,2,False,False,False,False,False,False,False,False
cross_122101_122838_32239_1,multi_doc_comparison,"So sánh sự thay đổi trong hỗ trợ quân sự phương Tây cho Ukraine qua ba giai đoạn được phản ánh trong ba bài báo: từ giai đoạn phương Tây bắt đầu viện trợ xe tăng và thảo luận huấn luyện phi công (bài 122101), đến giai đoạn Ukraine tự sản xuất UAV tấn công sâu vào lãnh thổ Nga (bài 122838), rồi đến giai đoạn Mỹ cắt viện trợ và gây áp lực ngừng bắn (bài 32239). Những thay đổi này tương ứng với cục diện chiến trường như thế nào ở mỗi thời điểm?",96,445,181,3,True,False,False,False,False,False,False,False
cross_122101_122838_32239_2,timeline,"Từ ba bài báo, hãy phân tích trình tự suy yếu dần của vị thế Ukraine từ khi được phương Tây hỗ trợ mạnh mẽ đến khi mất lá bài mặc cả quan trọng nhất. Yếu tố nào từ phía phương Tây đã đóng vai trò quyết định trong sự suy yếu đó, và phản ứng của các lãnh đạo châu Âu ra sao trước sự thay đổi chiến lược của Mỹ?",72,308,0,3,False,False,False,False,False,False,False,False
cross_124343_219980_37407_1,multi_doc_comparison,"Ai là người đã nộp đơn khiếu nại vụ việc nhập tịch của Malaysia lên FIFA, và thông tin này được các bên liên quan xác nhận như thế nào?",30,135,98,3,True,False,True,False,False,False,False,False
cross_124343_219980_37407_2,timeline,"Trình tự thời gian các sự kiện liên quan đến án phạt của FIFA, kháng cáo lên CAS, và kế hoạch nhập tịch lần 2 của Malaysia diễn ra như thế nào?",32,143,111,2,True,False,False,False,False,False,False,False
cross_237171_45707_46577_1,multi_doc_comparison,"So sánh cách các lực lượng chức năng ứng phó với sạt lở tại Đà Nẵng (xã Trà Leng và khu chung cư Hòa Khánh) và tại Nghệ An (xã Nhôn Mai): có điểm gì giống và khác nhau về quy mô di dời dân, lực lượng tham gia và biện pháp hỗ trợ người dân?",56,239,163,3,True,False,False,False,False,False,False,False
cross_237171_45707_46577_2,multi_doc_comparison,"Xét cả ba sự kiện thiên tai ở Đà Nẵng (xã Trà Leng ngày 26-10, khu chung cư Hòa Khánh ngày 3-11) và ở Nghệ An (xã Nhôn Mai ngày 22-7), tổng số người thiệt mạng và mất tích được xác nhận chính thức tại các vụ sạt lở này là bao nhiêu?",53,232,0,3,False,False,False,False,False,True,False,False
cross_137481_244028_246551_1,multi_doc_comparison,"Trong các vụ việc giao thông xảy ra tại TP.HCM và các tỉnh lân cận được đề cập, vụ nào đối tượng gây ra sự cố đã bỏ trốn khỏi hiện trường và công an phải truy tìm, và kết quả xử lý của từng vụ khác nhau như thế nào?",51,215,127,3,True,False,False,False,False,False,False,False
cross_137481_244028_246551_2,timeline,"Sắp xếp theo thứ tự thời gian các sự cố giao thông được đề cập trong ba bài báo, hậu quả nặng nhất về người xảy ra ở thời điểm nào và nguyên nhân trực tiếp là gì?",38,162,149,3,True,False,False,False,False,False,True,True
cross_147107_147549_147580_1,multi_doc_comparison,So sánh mức xử phạt hành chính đối với tài xế ô tô vi phạm trong trường hợp quay đầu xe nơi có biển cấm và trường hợp không chấp hành hiệu lệnh vạch kẻ đường (dừng xe trên vạch mắt võng). Mức phạt nào nặng hơn và hình phạt bổ sung khác nhau thế nào?,56,249,149,2,True,False,False,False,False,False,False,False
cross_147107_147549_147580_2,timeline,"Sắp xếp theo thứ tự thời gian ba vụ việc vi phạm/sự cố giao thông tại Hà Nội được ghi nhận từ camera hành trình trong các bài báo. Trong ba vụ này, vụ nào có thể bị xử phạt nặng nhất nếu cơ quan chức năng vào cuộc?",49,214,143,3,False,False,False,False,False,False,False,False
cross_146069_247725_247856_1,multi_doc_comparison,Chiến lược thiết kế ngoại thất hướng tới dòng S-Class của Mercedes được thể hiện như thế nào trên mẫu EQS 2025 và E-Class L 2024 tại Trung Quốc? Điểm chung và khác biệt giữa hai cách tiếp cận này là gì?,42,202,162,2,True,False,False,False,False,False,False,True
cross_146069_247725_247856_2,multi_doc_comparison,"So sánh mức độ mất giá sau 1 năm sử dụng của Mercedes EQS tại Mỹ, Mercedes C-Class tại Việt Nam và Mercedes E-Class L 2024 tại Trung Quốc, mẫu xe nào giữ giá tốt nhất?",36,167,0,3,False,False,False,False,False,False,False,False
cross_260130_69211_69638_1,multi_doc_comparison,So sánh cách thức nhận thưởng và thái độ của người trúng xổ số ở Mỹ (bang Missouri) với người phụ nữ bán rau muống trúng số ở Việt Nam: họ có điểm chung gì về phản ứng và dự định sử dụng tiền thưởng?,45,199,123,2,True,False,False,False,False,False,False,False
cross_260130_69211_69638_2,multi_doc_comparison,"Trong ba sự kiện xổ số được đề cập (Powerball ở Mỹ ngày 6/9, Power 6/55 Vietlott ngày 14/10, và xổ số miền Nam ngày 9/7), tổng giá trị giải thưởng mà những người trúng số thực tế nhận được (sau thuế) cộng lại là bao nhiêu?",47,222,0,3,False,False,False,False,False,True,False,False
cross_258128_67168_68175_1,multi_doc_comparison,"So sánh tinh thần và mục đích của việc đi chùa cầu bình an trong đại lễ Phật đản tại TP.HCM với đại lễ cầu quốc thái dân an trên đỉnh núi Bà Đen: hai sự kiện có điểm chung và khác biệt gì về quy mô, nghi thức và thông điệp?",52,223,169,2,True,False,False,False,False,False,False,False
cross_258128_67168_68175_2,multi_doc_comparison,"Quan điểm sống tự lập, tự quyết định cuộc đời mình của cụ bà Thái Tú Cầm khi chọn ở khách sạn có điểm gì tương đồng hoặc khác biệt so với tinh thần cầu nguyện bình an của người dân đi chùa trong đại lễ Phật đản tại TP.HCM, xét về cách mỗi người tìm kiếm sự an lạc trong cuộc sống?",63,280,0,2,False,False,False,False,False,False,False,False
