id,category,title_chars,description_chars,content_chars,title_tokens,description_tokens,content_tokens,has_title,has_description,has_content,has_mojibake
69356,Đời sống,71,154,1517,18,38,361,True,True,True,False
12280,Giải trí,80,192,3212,17,43,698,True,True,True,False
200598,Kinh doanh,71,176,2907,15,38,618,True,True,True,False
107774,Kinh doanh,65,151,2522,14,34,558,True,True,True,False
119237,Thế giới,61,194,2620,14,44,550,True,True,True,False
43524,Thời sự,72,113,7247,18,24,1646,True,True,True,False
120416,Thế giới,76,199,3913,14,40,808,True,True,True,False
230732,Thể thao,49,110,1078,10,21,225,True,True,True,False
190986,Kinh doanh,68,150,3233,15,30,662,True,True,True,False
240581,Thời sự,78,208,2254,18,47,512,True,True,True,False
173661,Giáo dục,70,157,1653,16,37,368,True,True,True,False
217012,Thế giới,66,171,1314,14,38,283,True,True,True,False
99931,Giáo dục,73,260,6210,16,59,1371,True,True,True,False
225822,Thể thao,51,120,1259,11,24,250,True,True,True,False
102893,Giáo dục,77,280,3186,17,61,683,True,True,True,False
115003,Sức khỏe,75,189,1343,15,41,281,True,True,True,False
98240,Giáo dục,54,254,5637,13,56,1222,True,True,True,False
1510,Du lịch,56,103,3603,12,24,772,True,True,True,True
103684,Giáo dục,39,241,2232,9,52,489,True,True,True,False
181655,Khoa học công nghệ,50,161,4519,11,36,979,True,True,True,False
85215,Giải trí,47,140,2291,12,33,505,True,True,True,False
66051,Đời sống,80,135,3212,17,29,699,True,True,True,False
25037,Kinh doanh,85,141,2574,16,27,535,True,True,True,False
174392,Giáo dục,56,190,2714,12,42,572,True,True,True,False
117926,Thế giới,62,178,1515,16,41,340,True,True,True,False
52783,Khoa học công nghệ,60,299,7193,11,60,1517,True,True,True,False
198266,Kinh doanh,73,247,4377,14,55,931,True,True,True,False
182321,Khoa học công nghệ,36,156,1395,7,34,301,True,True,True,False
45120,Thời sự,14,89,1042,3,22,245,True,True,True,False
241928,Thời sự,63,155,1537,15,34,329,True,True,True,False
79560,Du lịch,51,157,2223,12,34,471,True,True,True,False
198097,Kinh doanh,54,221,3900,11,47,838,True,True,True,False
73028,Đời sống,86,142,5155,20,33,1143,True,True,True,False
251751,Xe,80,216,5303,19,51,1160,True,True,True,False
252718,Xe,58,146,1653,13,33,359,True,True,True,False
79099,Du lịch,62,147,2088,12,32,448,True,True,True,False
225317,Thể thao,70,114,2119,13,22,444,True,True,True,False
241469,Thời sự,31,155,2589,8,37,584,True,True,True,False
14067,Giải trí,45,139,4156,9,28,868,True,True,True,False
249942,Xe,69,230,2049,16,55,445,True,True,True,False
58588,Khoa học công nghệ,64,117,1432,14,26,310,True,True,True,False
36199,Thế giới,83,218,2576,18,47,554,True,True,True,False
55744,Khoa học công nghệ,58,121,2306,12,25,490,True,True,True,False
109037,Kinh doanh,80,310,8330,17,65,1791,True,True,True,False
215131,Thế giới,58,159,2191,13,37,472,True,True,True,False
26345,Pháp luật,68,97,1896,16,23,407,True,True,True,False
220524,Thể thao,50,106,1069,11,23,225,True,True,True,False
13837,Giải trí,56,165,3812,11,34,799,True,True,True,False
138620,Thời sự,65,168,6178,15,37,1360,True,True,True,False
229142,Thể thao,49,124,3599,8,26,731,True,True,True,False
117665,Thế giới,35,144,3649,8,32,807,True,True,True,False
211428,Sức khỏe,60,196,3217,13,40,670,True,True,True,False
205401,Sức khỏe,66,135,3726,15,29,825,True,True,True,True
192378,Kinh doanh,62,180,4582,12,37,958,True,True,True,False
476,Bất động sản,93,183,3646,21,42,819,True,True,True,False
33968,Thế giới,70,177,3571,15,39,774,True,True,True,False
112177,Kinh doanh,41,127,2007,10,29,446,True,True,True,False
88460,Giải trí,74,183,4251,17,39,919,True,True,True,False
2491,Giáo dục,86,152,4456,18,31,1047,True,True,True,False
216624,Thế giới,79,177,2815,16,38,584,True,True,True,False
262385,Đời sống,73,125,3048,18,30,666,True,True,True,False
137725,Thời sự,78,181,1077,16,39,237,True,True,True,False
150603,Bất động sản,46,140,4107,10,31,895,True,True,True,False
82287,Giải trí,68,348,8783,13,74,1937,True,True,True,False
97588,Giáo dục,73,192,1557,15,41,334,True,True,True,False
178522,Giáo dục,51,117,2299,11,25,507,True,True,True,False
34361,Thế giới,55,123,2731,12,25,601,True,True,True,False
80675,Giải trí,70,180,2388,16,42,543,True,True,True,False
210409,Sức khỏe,32,123,973,8,27,212,True,True,True,False
211180,Sức khỏe,56,140,1486,13,32,323,True,True,True,False
240970,Thời sự,37,172,3500,10,38,769,True,True,True,False
20747,Kinh doanh,71,202,5586,15,43,1178,True,True,True,False
255085,Xe,26,151,2681,5,36,609,True,True,True,True
144566,Xe,77,251,2876,16,54,615,True,True,True,False
6124,Giáo dục,71,207,5764,15,44,1252,True,True,True,False
40876,Thể thao,57,150,1562,13,29,343,True,True,True,False
88498,Giải trí,51,151,2931,14,35,620,True,True,True,False
114413,Sức khỏe,64,150,1064,16,35,225,True,True,True,False
54692,Khoa học công nghệ,66,180,1681,13,38,367,True,True,True,False
25441,Kinh doanh,79,188,5946,15,39,1239,True,True,True,False
151621,Bất động sản,80,129,1765,17,30,395,True,True,True,False
108211,Kinh doanh,36,217,13866,9,48,3014,True,True,True,False
90444,Giải trí,52,140,2328,12,30,507,True,True,True,False
177308,Giáo dục,63,165,3273,14,36,722,True,True,True,False
66691,Đời sống,80,109,2189,17,23,479,True,True,True,False
23660,Kinh doanh,89,161,7403,19,38,1609,True,True,True,False
153953,Du lịch,73,230,3129,16,49,660,True,True,True,False
109642,Kinh doanh,54,195,2814,13,45,641,True,True,True,False
122115,Thế giới,71,180,3636,14,38,758,True,True,True,False
71790,Đời sống,76,111,1688,16,24,379,True,True,True,False
34369,Thế giới,22,118,4928,5,26,1045,True,True,True,False
246221,Thời sự,69,247,1680,18,60,383,True,True,True,False
26199,Pháp luật,73,97,2033,16,22,439,True,True,True,False
107980,Kinh doanh,49,224,3189,11,47,685,True,True,True,False
248070,Xe,71,141,3277,16,30,707,True,True,True,False
20767,Kinh doanh,98,131,4871,22,30,1057,True,True,True,False
26490,Pháp luật,55,123,2496,13,27,540,True,True,True,False
154309,Du lịch,76,228,2918,17,49,651,True,True,True,False
175627,Giáo dục,76,249,3059,17,55,675,True,True,True,False
265286,Đời sống,68,110,3451,15,22,773,True,True,True,False
107683,Kinh doanh,68,153,2630,15,31,587,True,True,True,False
56468,Khoa học công nghệ,74,110,1763,17,24,374,True,True,True,False
153138,Bất động sản,66,154,1334,14,35,299,True,True,True,False
41052,Thể thao,64,135,3248,13,30,698,True,True,True,False
128654,Thể thao,75,287,3581,14,59,729,True,True,True,False
67864,Đời sống,84,237,2736,17,49,604,True,True,True,False
220373,Thể thao,48,136,2059,11,29,445,True,True,True,False
343,Bất động sản,58,223,14711,13,49,3279,True,True,True,False
76880,Du lịch,70,314,3885,15,68,835,True,True,True,False
212118,Sức khỏe,36,123,3007,8,27,660,True,True,True,True
108408,Kinh doanh,65,244,3315,13,57,770,True,True,True,False
50068,Xe,48,152,2465,12,34,564,True,True,True,False
220015,Thể thao,65,119,2474,14,25,514,True,True,True,False
203790,Pháp luật,63,139,1712,14,29,358,True,True,True,False
184599,Khoa học công nghệ,65,224,4220,14,48,921,True,True,True,False
179825,Giáo dục,53,107,654,11,24,134,True,True,True,False
166687,Giải trí,76,162,3601,16,35,798,True,True,True,False
232328,Thể thao,50,119,2256,12,24,463,True,True,True,False
74069,Đời sống,80,163,1743,18,33,371,True,True,True,False
56309,Khoa học công nghệ,59,196,4494,12,42,958,True,True,True,False
26200,Pháp luật,66,161,2709,15,37,591,True,True,True,False
93616,Giải trí,67,239,3315,16,53,747,True,True,True,False
238896,Thời sự,79,167,2364,19,38,526,True,True,True,False
71318,Đời sống,58,121,3212,14,28,727,True,True,True,True
86779,Giải trí,74,146,3756,16,33,835,True,True,True,False
119425,Thế giới,56,205,2074,12,42,451,True,True,True,False
124609,Thể thao,82,217,2538,17,48,550,True,True,True,False
136232,Thời sự,74,185,2358,16,41,506,True,True,True,False
146548,Xe,51,146,4169,13,35,941,True,True,True,False
184810,Khoa học công nghệ,66,180,3975,14,35,854,True,True,True,False
15724,Giải trí,61,162,2321,14,37,483,True,True,True,False
216714,Thế giới,75,169,836,16,36,173,True,True,True,False
128804,Thể thao,96,206,3464,21,46,757,True,True,True,False
13493,Giải trí,66,93,2160,14,21,470,True,True,True,False
197419,Kinh doanh,79,212,3573,18,48,788,True,True,True,False
160035,Giải trí,71,120,3911,18,27,869,True,True,True,False
12749,Giải trí,69,146,2933,15,33,633,True,True,True,False
53938,Khoa học công nghệ,56,162,2706,12,35,590,True,True,True,False
133755,Thời sự,60,173,6689,13,40,1433,True,True,True,False
223302,Thể thao,60,155,2636,12,30,569,True,True,True,False
227041,Thể thao,51,108,1108,11,23,230,True,True,True,False
52020,Xe,75,54,1847,15,13,397,True,True,True,False
34276,Thế giới,65,146,2118,13,31,450,True,True,True,False
202919,Kinh doanh,67,206,1960,15,42,404,True,True,True,False
222595,Thể thao,54,130,1800,12,30,408,True,True,True,False
251331,Xe,50,117,1079,11,26,224,True,True,True,False
46920,Thời sự,67,107,1317,14,23,305,True,True,True,False
176513,Giáo dục,69,224,2259,18,51,515,True,True,True,False
35419,Thế giới,58,189,4068,13,43,871,True,True,True,False
208400,Sức khỏe,45,95,1607,11,21,337,True,True,True,False
182470,Khoa học công nghệ,76,220,3364,14,46,727,True,True,True,False
235366,Thể thao,65,152,1024,14,30,214,True,True,True,False
96537,Giáo dục,73,180,4432,16,39,955,True,True,True,False
97531,Giáo dục,74,183,2705,14,35,566,True,True,True,False
72046,Đời sống,51,186,3447,12,40,769,True,True,True,False
124231,Thể thao,90,205,3084,17,42,631,True,True,True,False
142844,Thời sự,61,219,1897,14,49,415,True,True,True,False
56313,Khoa học công nghệ,70,102,1604,15,22,343,True,True,True,False
26621,Pháp luật,82,180,3623,17,39,793,True,True,True,False
129914,Thể thao,77,306,2911,17,65,620,True,True,True,False
129293,Thể thao,66,198,4640,15,45,1035,True,True,True,False
154164,Du lịch,80,128,1863,18,28,403,True,True,True,False
119456,Thế giới,47,155,2120,10,32,468,True,True,True,False
23558,Kinh doanh,82,221,26089,18,48,5681,True,True,True,False
144003,Xe,72,184,2642,15,38,587,True,True,True,False
124074,Thể thao,33,235,4073,7,45,890,True,True,True,False
138509,Thời sự,39,198,1710,10,48,392,True,True,True,False
227174,Thể thao,66,149,2773,13,27,576,True,True,True,False
1394,Du lịch,67,147,3001,15,33,650,True,True,True,False
81864,Giải trí,66,172,2097,17,39,471,True,True,True,False
218963,Thể thao,60,132,1678,13,29,359,True,True,True,False
251189,Xe,58,124,1206,13,28,264,True,True,True,False
237980,Thời sự,70,249,2032,15,56,448,True,True,True,False
47614,Xe,61,219,3708,14,48,782,True,True,True,False
55345,Khoa học công nghệ,46,138,3429,9,29,749,True,True,True,False
183021,Khoa học công nghệ,54,99,5718,13,23,1274,True,True,True,False
62308,Khoa học công nghệ,56,145,4157,12,30,890,True,True,True,False
196594,Kinh doanh,51,108,1881,12,25,415,True,True,True,False
150380,Bất động sản,77,116,4154,17,25,932,True,True,True,False
127933,Thể thao,88,188,3405,20,40,728,True,True,True,False
175140,Giáo dục,69,171,7591,15,37,1580,True,True,True,False
57027,Khoa học công nghệ,39,165,2285,7,37,478,True,True,True,False
38975,Thể thao,70,187,1610,17,42,348,True,True,True,False
217827,Thế giới,52,172,928,12,36,203,True,True,True,False
85458,Giải trí,61,217,3675,15,50,825,True,True,True,False
19026,Kinh doanh,41,215,2386,9,45,504,True,True,True,False
213066,Sức khỏe,59,139,2846,13,31,615,True,True,True,False
213632,Sức khỏe,55,138,1626,12,31,348,True,True,True,False
74304,Đời sống,67,200,4486,16,42,1001,True,True,True,False
54674,Khoa học công nghệ,56,124,2365,11,26,499,True,True,True,False
116876,Sức khỏe,74,158,2371,16,37,480,True,True,True,False
255388,Xe,61,194,4181,14,45,964,True,True,True,False
148339,Xe,48,165,1153,12,35,258,True,True,True,False
264102,Đời sống,41,137,2509,10,29,538,True,True,True,False
93045,Giải trí,75,236,3076,16,50,678,True,True,True,False
180947,Giáo dục,68,128,2605,13,29,554,True,True,True,False
45361,Thời sự,69,133,2590,15,27,593,True,True,True,False
190613,Kinh doanh,80,225,3065,16,45,647,True,True,True,False
238750,Thời sự,69,128,3653,16,27,768,True,True,True,False
265016,Đời sống,76,165,2508,18,37,577,True,True,True,False
97616,Giáo dục,77,168,2430,17,40,550,True,True,True,False
159913,Giải trí,60,154,1128,13,32,228,True,True,True,False
105938,Kinh doanh,56,256,3607,13,60,798,True,True,True,False
155778,Du lịch,72,189,2883,18,43,643,True,True,True,False
86221,Giải trí,67,160,3833,14,34,871,True,True,True,False
110565,Kinh doanh,71,101,1923,15,22,419,True,True,True,False
113886,Kinh doanh,42,127,1908,10,27,406,True,True,True,False
13738,Giải trí,86,185,3364,17,38,713,True,True,True,False
160512,Giải trí,76,80,1573,17,18,345,True,True,True,False
205785,Sức khỏe,77,181,5147,17,37,1117,True,True,True,False
248560,Xe,64,157,2103,14,37,475,True,True,True,False
53384,Khoa học công nghệ,73,153,2485,16,31,530,True,True,True,False
209038,Sức khỏe,77,166,1648,17,36,367,True,True,True,False
91859,Giải trí,63,172,2537,13,37,545,True,True,True,False
18084,Kinh doanh,59,225,5155,14,48,1037,True,True,True,False
5619,Giáo dục,60,119,3330,13,26,716,True,True,True,False
96825,Giáo dục,21,301,3195,5,67,704,True,True,True,False
51116,Xe,62,134,3248,15,30,701,True,True,True,False
56351,Khoa học công nghệ,56,76,1984,11,18,414,True,True,True,False
57516,Khoa học công nghệ,49,81,1533,10,16,325,True,True,True,False
204697,Pháp luật,36,176,1853,9,39,396,True,True,True,False
89749,Giải trí,49,230,2238,10,47,497,True,True,True,False
142083,Thời sự,45,178,1903,10,39,428,True,True,True,False
245346,Thời sự,57,204,2172,14,48,484,True,True,True,False
124308,Thể thao,87,224,2820,17,48,608,True,True,True,False
171865,Giải trí,75,138,2386,17,34,536,True,True,True,False
119382,Thế giới,63,208,3585,14,42,802,True,True,True,False
8570,Giải trí,69,149,3669,14,31,793,True,True,True,False
205878,Sức khỏe,60,136,3784,11,29,801,True,True,True,False
130456,Thể thao,72,174,1932,14,38,399,True,True,True,False
159833,Giải trí,43,126,1634,11,28,361,True,True,True,False
71192,Đời sống,64,121,3284,17,28,738,True,True,True,False
121124,Thế giới,68,120,4635,14,26,983,True,True,True,False
38167,Thể thao,55,194,1957,12,41,415,True,True,True,False
48790,Xe,73,111,6117,17,22,1329,True,True,True,False
87099,Giải trí,31,111,2571,7,25,575,True,True,True,False
71462,Đời sống,58,121,3334,14,28,754,True,True,True,False
191585,Kinh doanh,67,240,3901,17,56,878,True,True,True,False
182524,Khoa học công nghệ,73,219,299,16,48,65,True,True,True,False
186660,Khoa học công nghệ,51,214,4856,11,46,1046,True,True,True,False
249944,Xe,80,146,1574,20,34,346,True,True,True,False
115475,Sức khỏe,53,234,13996,12,51,2969,True,True,True,False
24502,Kinh doanh,80,129,1729,18,27,396,True,True,True,False
219436,Thể thao,45,114,1603,10,25,356,True,True,True,False
21651,Kinh doanh,42,247,5401,9,53,1165,True,True,True,False
117845,Thế giới,60,109,1813,15,24,381,True,True,True,False
136679,Thời sự,35,145,1411,7,31,302,True,True,True,False
212378,Sức khỏe,54,161,1814,12,36,394,True,True,True,False
130485,Thể thao,74,210,4590,16,42,974,True,True,True,False
34624,Thế giới,44,174,5178,10,39,1118,True,True,True,False
76489,Du lịch,54,150,3948,12,35,863,True,True,True,False
114567,Sức khỏe,15,177,1573,4,44,352,True,True,True,False
194836,Kinh doanh,80,217,2665,18,48,584,True,True,True,False
128852,Thể thao,72,165,2325,16,34,501,True,True,True,False
202169,Kinh doanh,65,184,6549,14,40,1383,True,True,True,False
239255,Thời sự,64,179,1184,15,41,256,True,True,True,False
233155,Thể thao,55,167,4010,13,39,859,True,True,True,False
63293,Khoa học công nghệ,75,141,3403,17,29,737,True,True,True,False
6148,Giáo dục,46,191,2637,10,44,551,True,True,True,False
75978,Du lịch,60,144,2861,14,32,640,True,True,True,False
110301,Kinh doanh,61,109,1986,13,24,439,True,True,True,False
197123,Kinh doanh,66,176,6059,14,38,1310,True,True,True,False
199675,Kinh doanh,65,248,2951,15,54,652,True,True,True,False
19896,Kinh doanh,62,210,3210,15,47,708,True,True,True,False
24571,Kinh doanh,60,198,1413,11,41,287,True,True,True,False
173789,Giáo dục,77,205,1276,17,46,291,True,True,True,False
203008,Kinh doanh,64,137,1359,15,31,292,True,True,True,False
88708,Giải trí,27,191,2581,7,43,588,True,True,True,False
20282,Kinh doanh,54,237,4753,12,51,1010,True,True,True,False
107216,Kinh doanh,72,237,2952,15,51,637,True,True,True,False
160006,Giải trí,42,101,2491,10,22,538,True,True,True,False
130891,Thể thao,72,249,1818,17,54,393,True,True,True,False
122239,Thế giới,59,117,3020,13,27,641,True,True,True,False
243457,Thời sự,76,147,1540,19,33,346,True,True,True,False
